series_key,model_name,horizon,metric_name,legacy_value,new_value,abs_difference,within_tolerance
APC-Dedicated,LinearRegression,5,RMSE,184.18374558855,184.1837455885498,1.9895196601282805e-13,True
APC-Dedicated,NLIN-DLIN_FIXED,5,RMSE,26.5850672511936,26.585067251193617,1.7763568394002505e-14,True
APC-Dedicated,SMLP-TCN,5,RMSE,147.277777915685,147.27777791568462,3.694822225952521e-13,True
APC-Dedicated,Theta,5,RMSE,30.088541851909,30.088541851908964,3.552713678800501e-14,True
APC-Dedicated,XGBoost,5,RMSE,29.0345039699098,29.034503969909814,1.4210854715202004e-14,True
APC-MSIT,ARIMA_Fixed,5,RMSE,17.1585740598298,17.1585740598298,0.0,True
APC-MSIT,AutoARIMA,5,RMSE,52.0848452574842,52.08484525748419,7.105427357601002e-15,True
APC-MSIT,ETS Explicit,5,RMSE,31.9336806314031,31.933680631403146,4.618527782440651e-14,True
APC-MSIT,ETS_Current,5,RMSE,58.857471869708,58.85747186970804,4.263256414560601e-14,True
APC-MSIT,FixedGrowth_1_5,5,RMSE,32.8478838989275,32.84788389892751,1.4210854715202004e-14,True
APC-MSIT,FixedGrowth_3,5,RMSE,35.514418013136,35.51441801313601,7.105427357601002e-15,True
APC-MSIT,FixedGrowth_4,5,RMSE,37.7058694974211,37.70586949742113,3.552713678800501e-14,True
APC-MSIT,FixedGrowth_6,5,RMSE,42.8495770382246,42.84957703822458,2.1316282072803006e-14,True
APC-MSIT,FNAR-V2,5,RMSE,88.8921045673369,88.89210456733694,4.263256414560601e-14,True
APC-MSIT,LightGBM,5,RMSE,45.4202188001849,45.42021880018494,4.263256414560601e-14,True
APC-MSIT,LinearRegression,5,RMSE,51.1023523832712,51.10235238327124,3.552713678800501e-14,True
APC-MSIT,NLIN-DLIN_FIXED,5,RMSE,78.4719963566063,78.47199635660631,1.4210854715202004e-14,True
APC-MSIT,SMLP-TCN,5,RMSE,84.3909464193709,84.39094641937095,4.263256414560601e-14,True
APC-MSIT,Theta,5,RMSE,133.031337253485,133.03133725348476,2.2737367544323206e-13,True
APC-MSIT,XGBoost,5,RMSE,59.0824739357775,59.08247393577755,4.973799150320701e-14,True
APC-Multitenant,ARIMA_Fixed,5,RMSE,229351.613778935,229351.61377893545,4.656612873077393e-10,True
APC-Multitenant,AutoARIMA,5,RMSE,36121.2439817702,36121.24398177023,2.9103830456733704e-11,True
APC-Multitenant,ETS Explicit,5,RMSE,32284.0846164946,32284.084616494627,2.546585164964199e-11,True
APC-Multitenant,ETS_Current,5,RMSE,62807.3437658645,62807.34376586453,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_1_5,5,RMSE,32206.1753637118,32206.17536371183,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_3,5,RMSE,31991.9756436296,31991.975643629623,2.1827872842550278e-11,True
APC-Multitenant,FixedGrowth_4,5,RMSE,31876.9558987877,31876.955898787743,4.3655745685100555e-11,True
APC-Multitenant,FixedGrowth_6,5,RMSE,31714.6504129102,31714.65041291016,4.001776687800884e-11,True
APC-Multitenant,FNAR-V2,5,RMSE,387120.038551596,387120.0385515956,4.0745362639427185e-10,True
APC-Multitenant,LightGBM,5,RMSE,33852.9367061816,33852.93670618158,2.1827872842550278e-11,True
APC-Multitenant,LinearRegression,5,RMSE,36569.7657814369,36569.76578143694,3.637978807091713e-11,True
APC-Multitenant,NLIN-DLIN_FIXED,5,RMSE,9566.6557426608,9566.6557426608,0.0,True
APC-Multitenant,SMLP-TCN,5,RMSE,20848.0454968522,20848.04549685224,4.001776687800884e-11,True
APC-Multitenant,Theta,5,RMSE,32314.8300666159,32314.830066615865,3.637978807091713e-11,True
APC-Multitenant,XGBoost,5,RMSE,16376.1529493659,16376.152949365876,2.3646862246096134e-11,True
ARE-Go Local,ARIMA_Fixed,5,RMSE,2267.87366563549,2267.873665635489,9.094947017729282e-13,True
ARE-Go Local,AutoARIMA,5,RMSE,457.744539749963,457.7445397499628,1.7053025658242404e-13,True
ARE-Go Local,ETS Explicit,5,RMSE,439.963653867152,439.9636538671516,3.979039320256561e-13,True
ARE-Go Local,ETS_Current,5,RMSE,901.152810691027,901.1528106910274,4.547473508864641e-13,True
ARE-Go Local,FixedGrowth_1_5,5,RMSE,511.636163088508,511.6361630885076,3.979039320256561e-13,True
ARE-Go Local,FixedGrowth_3,5,RMSE,524.598523101779,524.5985231017786,4.547473508864641e-13,True
ARE-Go Local,FixedGrowth_4,5,RMSE,548.102410288086,548.1024102880864,3.410605131648481e-13,True
ARE-Go Local,FixedGrowth_6,5,RMSE,624.388180900303,624.388180900303,0.0,True
ARE-Go Local,FNAR-V2,5,RMSE,10696.6488758518,10696.648875851784,1.6370904631912708e-11,True
ARE-Go Local,LightGBM,5,RMSE,622.113409222033,622.1134092220329,1.1368683772161603e-13,True
ARE-Go Local,LinearRegression,5,RMSE,782.040287658905,782.0402876589052,2.2737367544323206e-13,True
ARE-Go Local,NLIN-DLIN_FIXED,5,RMSE,687.102441468385,687.1024414683851,1.1368683772161603e-13,True
ARE-Go Local,SMLP-TCN,5,RMSE,1790.99882279442,1790.9988227944234,3.410605131648481e-12,True
ARE-Go Local,Theta,5,RMSE,517.467512138056,517.4675121380558,2.2737367544323206e-13,True
ARE-Go Local,XGBoost,5,RMSE,528.143372463901,528.1433724639006,3.410605131648481e-13,True
AUS-Go Local,ARIMA_Fixed,5,RMSE,413073.802060796,413073.802060796,0.0,True
AUS-Go Local,AutoARIMA,5,RMSE,55994.3627433189,55994.36274331888,2.1827872842550278e-11,True
AUS-Go Local,ETS Explicit,5,RMSE,57411.1970654956,57411.197065495646,4.3655745685100555e-11,True
AUS-Go Local,ETS_Current,5,RMSE,100330.107132765,100330.10713276512,1.1641532182693481e-10,True
AUS-Go Local,FixedGrowth_1_5,5,RMSE,57383.8436046655,57383.84360466551,1.4551915228366852e-11,True
AUS-Go Local,FixedGrowth_3,5,RMSE,57372.6322757487,57372.632275748685,1.4551915228366852e-11,True
AUS-Go Local,FixedGrowth_4,5,RMSE,57369.2843383503,57369.28433835028,2.1827872842550278e-11,True
AUS-Go Local,FixedGrowth_6,5,RMSE,57372.4938200534,57372.49382005338,2.1827872842550278e-11,True
AUS-Go Local,FNAR-V2,5,RMSE,39224875.7104305,39224875.71043052,1.4901161193847656e-08,True
AUS-Go Local,LightGBM,5,RMSE,27499.778003542,27499.77800354196,4.001776687800884e-11,True
AUS-Go Local,LinearRegression,5,RMSE,34859.9838225857,34859.983822585666,3.637978807091713e-11,True
AUS-Go Local,NLIN-DLIN_FIXED,5,RMSE,43142.3468155694,43142.34681556938,2.1827872842550278e-11,True
AUS-Go Local,SMLP-TCN,5,RMSE,57664.1933463444,57664.19334634437,2.9103830456733704e-11,True
AUS-Go Local,Theta,5,RMSE,46090.0998214721,46090.09982147206,3.637978807091713e-11,True
AUS-Go Local,XGBoost,5,RMSE,1783.63268494517,1783.6326849451748,4.774847184307873e-12,True
APC-Dedicated,ARIMA_Fixed,30,RMSE,632.04832209435,632.0483220943498,2.2737367544323206e-13,True
APC-Dedicated,AutoARIMA,30,RMSE,1298.03247295898,1298.0324729589847,4.774847184307873e-12,True
APC-Dedicated,ETS Explicit,30,RMSE,1379.25148937342,1379.2514893734156,4.547473508864641e-12,True
APC-Dedicated,ETS_Current,30,RMSE,1259.16977800268,1259.1697780026827,2.7284841053187847e-12,True
APC-Dedicated,FixedGrowth_1_5,30,RMSE,460.247537963158,460.2475379631582,2.2737367544323206e-13,True
APC-Dedicated,FixedGrowth_3,30,RMSE,472.737535315008,472.7375353150085,4.547473508864641e-13,True
APC-Dedicated,FixedGrowth_4,30,RMSE,481.375233112762,481.37523311276175,2.2737367544323206e-13,True
APC-Dedicated,FixedGrowth_6,30,RMSE,499.338794248113,499.3387942481132,1.7053025658242404e-13,True
APC-Dedicated,FNAR-V2,30,RMSE,853.22111300035,853.2211130003495,4.547473508864641e-13,True
APC-Dedicated,LightGBM,30,RMSE,451.747598794035,451.7475987940354,3.979039320256561e-13,True
APC-Dedicated,LinearRegression,30,RMSE,880.046488635887,880.0464886358868,2.2737367544323206e-13,True
APC-Dedicated,NLIN-DLIN_FIXED,30,RMSE,481.255162423898,481.25516242389824,2.2737367544323206e-13,True
APC-Dedicated,SMLP-TCN,30,RMSE,543.933374980813,543.9333749808128,2.2737367544323206e-13,True
APC-Dedicated,Theta,30,RMSE,457.850354505218,457.85035450521787,1.1368683772161603e-13,True
APC-Dedicated,XGBoost,30,RMSE,450.562853947931,450.5628539479313,2.8421709430404007e-13,True
APC-MSIT,ARIMA_Fixed,30,RMSE,158.815392808713,158.8153928087129,1.1368683772161603e-13,True
APC-MSIT,AutoARIMA,30,RMSE,115.544881671608,115.54488167160818,1.8474111129762605e-13,True
APC-MSIT,ETS Explicit,30,RMSE,101.521599824437,101.52159982443666,3.410605131648481e-13,True
APC-MSIT,ETS_Current,30,RMSE,287.158734740795,287.1587347407946,3.979039320256561e-13,True
APC-MSIT,FixedGrowth_1_5,30,RMSE,111.644821574409,111.64482157440932,3.268496584496461e-13,True
APC-MSIT,FixedGrowth_3,30,RMSE,137.644143141486,137.64414314148607,5.684341886080802e-14,True
APC-MSIT,FixedGrowth_4,30,RMSE,157.061611308951,157.06161130895146,4.547473508864641e-13,True
APC-MSIT,FixedGrowth_6,30,RMSE,198.688031047906,198.68803104790587,1.4210854715202004e-13,True
APC-MSIT,FNAR-V2,30,RMSE,160.055939674315,160.0559396743154,3.979039320256561e-13,True
APC-MSIT,LightGBM,30,RMSE,125.084765709447,125.08476570944688,1.1368683772161603e-13,True
APC-MSIT,LinearRegression,30,RMSE,120.270924214595,120.27092421459491,8.526512829121202e-14,True
APC-MSIT,NLIN-DLIN_FIXED,30,RMSE,161.582939603461,161.5829396034611,1.1368683772161603e-13,True
APC-MSIT,SMLP-TCN,30,RMSE,166.836953678635,166.83695367863524,2.2737367544323206e-13,True
APC-MSIT,Theta,30,RMSE,163.83013725792,163.83013725791974,2.5579538487363607e-13,True
APC-MSIT,XGBoost,30,RMSE,106.407181429021,106.40718142902074,2.5579538487363607e-13,True
APC-Multitenant,ARIMA_Fixed,30,RMSE,1241257.72632789,1241257.7263278863,3.725290298461914e-09,True
APC-Multitenant,AutoARIMA,30,RMSE,79987.6598486702,79987.65984867016,4.3655745685100555e-11,True
APC-Multitenant,ETS Explicit,30,RMSE,76738.80081186,76738.80081186004,4.3655745685100555e-11,True
APC-Multitenant,ETS_Current,30,RMSE,283206.835253721,283206.8352537211,1.1641532182693481e-10,True
APC-Multitenant,FixedGrowth_1_5,30,RMSE,76631.5951146443,76631.59511464431,1.4551915228366852e-11,True
APC-Multitenant,FixedGrowth_3,30,RMSE,77050.4071177305,77050.40711773053,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_4,30,RMSE,77751.1487354441,77751.14873544412,1.4551915228366852e-11,True
APC-Multitenant,FixedGrowth_6,30,RMSE,80122.11224084,80122.11224084004,4.3655745685100555e-11,True
APC-Multitenant,FNAR-V2,30,RMSE,278614.766094604,278614.76609460445,4.656612873077393e-10,True
APC-Multitenant,LightGBM,30,RMSE,75454.2335234464,75454.23352344635,4.3655745685100555e-11,True
APC-Multitenant,LinearRegression,30,RMSE,62061.539400869,62061.53940086904,4.3655745685100555e-11,True
APC-Multitenant,NLIN-DLIN_FIXED,30,RMSE,57144.0864745096,57144.08647450963,3.637978807091713e-11,True
APC-Multitenant,SMLP-TCN,30,RMSE,63491.7301831542,63491.73018315416,3.637978807091713e-11,True
APC-Multitenant,Theta,30,RMSE,76549.9247322525,76549.92473225248,2.9103830456733704e-11,True
APC-Multitenant,XGBoost,30,RMSE,61733.1332630448,61733.13326304476,4.3655745685100555e-11,True
ARE-Go Local,ARIMA_Fixed,30,RMSE,12704.3401097986,12704.340109798635,3.456079866737127e-11,True
ARE-Go Local,AutoARIMA,30,RMSE,3569.76303290273,3569.7630329027324,2.2737367544323206e-12,True
ARE-Go Local,ETS Explicit,30,RMSE,4028.90772766813,4028.9077276681296,4.547473508864641e-13,True
ARE-Go Local,ETS_Current,30,RMSE,5852.96197859132,5852.96197859132,0.0,True
ARE-Go Local,FixedGrowth_1_5,30,RMSE,3868.08219694325,3868.082196943255,5.002220859751105e-12,True
ARE-Go Local,FixedGrowth_3,30,RMSE,4157.94461288325,4157.944612883246,3.637978807091713e-12,True
ARE-Go Local,FixedGrowth_4,30,RMSE,4407.35200818391,4407.352008183913,3.637978807091713e-12,True
ARE-Go Local,FixedGrowth_6,30,RMSE,5010.18310031651,5010.183100316507,2.7284841053187847e-12,True
ARE-Go Local,FNAR-V2,30,RMSE,12034.7136399167,12034.713639916652,4.729372449219227e-11,True
ARE-Go Local,LightGBM,30,RMSE,3722.01475812417,3722.014758124172,2.2737367544323206e-12,True
ARE-Go Local,LinearRegression,30,RMSE,4023.40901588732,4023.409015887324,4.092726157978177e-12,True
ARE-Go Local,NLIN-DLIN_FIXED,30,RMSE,5365.48258719633,5365.482587196334,3.637978807091713e-12,True
ARE-Go Local,SMLP-TCN,30,RMSE,4444.92503280552,4444.925032805523,3.637978807091713e-12,True
ARE-Go Local,Theta,30,RMSE,3758.61144489304,3758.6114448930407,9.094947017729282e-13,True
ARE-Go Local,XGBoost,30,RMSE,3674.59290141622,3674.5929014162175,2.2737367544323206e-12,True
AUS-Go Local,ARIMA_Fixed,30,RMSE,2208250.57632881,2208250.5763288126,2.7939677238464355e-09,True
AUS-Go Local,AutoARIMA,30,RMSE,101183.394172769,101183.39417276897,2.9103830456733704e-11,True
AUS-Go Local,ETS Explicit,30,RMSE,102293.267078104,102293.26707810424,2.3283064365386963e-10,True
AUS-Go Local,ETS_Current,30,RMSE,408068.358460664,408068.35846066417,1.7462298274040222e-10,True
AUS-Go Local,FixedGrowth_1_5,30,RMSE,102385.446697859,102385.446697859,0.0,True
AUS-Go Local,FixedGrowth_3,30,RMSE,103283.65336797,103283.65336797046,4.656612873077393e-10,True
AUS-Go Local,FixedGrowth_4,30,RMSE,103960.170314834,103960.17031483428,2.764863893389702e-10,True
AUS-Go Local,FixedGrowth_6,30,RMSE,105494.270265376,105494.27026537622,2.1827872842550278e-10,True
AUS-Go Local,FNAR-V2,30,RMSE,18603843.1518822,18603843.15188221,7.450580596923828e-09,True
AUS-Go Local,LightGBM,30,RMSE,78377.1511738347,78377.15117383469,1.4551915228366852e-11,True
AUS-Go Local,LinearRegression,30,RMSE,77500.0723888211,77500.07238882109,1.4551915228366852e-11,True
AUS-Go Local,NLIN-DLIN_FIXED,30,RMSE,97808.5632593404,97808.56325934044,4.3655745685100555e-11,True
AUS-Go Local,SMLP-TCN,30,RMSE,89062.1185929956,89062.11859299557,2.9103830456733704e-11,True
AUS-Go Local,Theta,30,RMSE,93500.779606249,93500.779606249,0.0,True
AUS-Go Local,XGBoost,30,RMSE,72426.788680921,72426.78868092105,4.3655745685100555e-11,True
APC-Dedicated,ARIMA_Fixed,5,sMAPE,17.271962423194,17.27196242319396,4.263256414560601e-14,True
APC-Dedicated,AutoARIMA,5,sMAPE,44.2448838202357,44.24488382023572,2.1316282072803006e-14,True
APC-Dedicated,ETS Explicit,5,sMAPE,38.6038029237503,38.60380292375034,3.552713678800501e-14,True
APC-Dedicated,ETS_Current,5,sMAPE,18.5089689333142,18.50896893331423,2.842170943040401e-14,True
APC-Dedicated,FixedGrowth_1_5,5,sMAPE,1.2705023699293,1.2705023699292988,1.3322676295501878e-15,True
APC-Dedicated,FixedGrowth_3,5,sMAPE,1.51674000986522,1.5167400098652173,2.6645352591003757e-15,True
APC-Dedicated,FixedGrowth_4,5,sMAPE,1.6824123197371,1.6824123197370988,1.1102230246251565e-15,True
APC-Dedicated,FixedGrowth_6,5,sMAPE,2.01292852784429,2.012928527844288,2.220446049250313e-15,True
APC-Dedicated,FNAR-V2,5,sMAPE,24.7423570658482,24.742357065848218,1.7763568394002505e-14,True
APC-Dedicated,LightGBM,5,sMAPE,9.31927444400809,9.319274444008093,1.7763568394002505e-15,True
APC-Dedicated,LinearRegression,5,sMAPE,20.8072027605155,20.807202760515462,3.907985046680551e-14,True
APC-Dedicated,NLIN-DLIN_FIXED,5,sMAPE,3.55469333319733,3.554693333197329,8.881784197001252e-16,True
APC-Dedicated,SMLP-TCN,5,sMAPE,19.0888812980784,19.088881298078373,2.842170943040401e-14,True
APC-Dedicated,Theta,5,sMAPE,4.74014357118755,4.740143571187555,4.440892098500626e-15,True
APC-Dedicated,XGBoost,5,sMAPE,5.98061492711612,5.980614927116121,8.881784197001252e-16,True
APC-MSIT,ARIMA_Fixed,5,sMAPE,0.495246578786458,0.495246578786456,1.9984014443252818e-15,True
APC-MSIT,AutoARIMA,5,sMAPE,1.30696373629296,1.306963736292964,3.9968028886505635e-15,True
APC-MSIT,ETS Explicit,5,sMAPE,0.877084114534906,0.8770841145349058,2.220446049250313e-16,True
APC-MSIT,ETS_Current,5,sMAPE,1.25365129227214,1.25365129227214,0.0,True
APC-MSIT,FixedGrowth_1_5,5,sMAPE,0.940606099156411,0.9406060991564088,2.220446049250313e-15,True
APC-MSIT,FixedGrowth_3,5,sMAPE,1.06790698464766,1.067906984647659,1.1102230246251565e-15,True
APC-MSIT,FixedGrowth_4,5,sMAPE,1.17836623315689,1.1783662331568927,2.6645352591003757e-15,True
APC-MSIT,FixedGrowth_6,5,sMAPE,1.39873216605734,1.3987321660573468,6.8833827526759706e-15,True
APC-MSIT,FNAR-V2,5,sMAPE,3.17662872109891,3.1766287210989104,4.440892098500626e-16,True
APC-MSIT,LightGBM,5,sMAPE,1.04295188692925,1.0429518869292491,8.881784197001252e-16,True
APC-MSIT,LinearRegression,5,sMAPE,1.30533821615845,1.3053382161584464,3.552713678800501e-15,True
APC-MSIT,NLIN-DLIN_FIXED,5,sMAPE,2.07831442116878,2.0783144211687805,4.440892098500626e-16,True
APC-MSIT,SMLP-TCN,5,sMAPE,3.00154909553334,3.001549095533336,3.9968028886505635e-15,True
APC-MSIT,Theta,5,sMAPE,4.95918665900312,4.959186659003115,5.329070518200751e-15,True
APC-MSIT,XGBoost,5,sMAPE,1.50041047994057,1.5004104799405735,3.552713678800501e-15,True
APC-Multitenant,ARIMA_Fixed,5,sMAPE,17.0192199140509,17.019219914050897,3.552713678800501e-15,True
APC-Multitenant,AutoARIMA,5,sMAPE,3.01515700783494,3.01515700783494,0.0,True
APC-Multitenant,ETS Explicit,5,sMAPE,2.67564560652611,2.6756456065261105,4.440892098500626e-16,True
APC-Multitenant,ETS_Current,5,sMAPE,5.85272394058107,5.852723940581074,3.552713678800501e-15,True
APC-Multitenant,FixedGrowth_1_5,5,sMAPE,2.64654583569551,2.646545835695511,1.3322676295501878e-15,True
APC-Multitenant,FixedGrowth_3,5,sMAPE,2.67708885814917,2.6770888581491694,4.440892098500626e-16,True
APC-Multitenant,FixedGrowth_4,5,sMAPE,2.78784855140724,2.7878485514072397,4.440892098500626e-16,True
APC-Multitenant,FixedGrowth_6,5,sMAPE,3.05554862953229,3.0555486295322924,2.6645352591003757e-15,True
APC-Multitenant,FNAR-V2,5,sMAPE,43.6788895747478,43.67888957474776,4.263256414560601e-14,True
APC-Multitenant,LightGBM,5,sMAPE,3.5510084572294,3.5510084572293987,1.3322676295501878e-15,True
APC-Multitenant,LinearRegression,5,sMAPE,3.62991992126594,3.629919921265935,4.884981308350689e-15,True
APC-Multitenant,NLIN-DLIN_FIXED,5,sMAPE,1.23018105877108,1.2301810587710802,2.220446049250313e-16,True
APC-Multitenant,SMLP-TCN,5,sMAPE,3.39900867423314,3.39900867423314,0.0,True
APC-Multitenant,Theta,5,sMAPE,2.73189216075584,2.731892160755842,2.220446049250313e-15,True
APC-Multitenant,XGBoost,5,sMAPE,1.81778348083196,1.81778348083196,0.0,True
ARE-Go Local,ARIMA_Fixed,5,sMAPE,1.8677075724088,1.8677075724087957,4.218847493575595e-15,True
ARE-Go Local,AutoARIMA,5,sMAPE,0.552272905118189,0.5522729051181893,2.220446049250313e-16,True
ARE-Go Local,ETS Explicit,5,sMAPE,0.567937475046708,0.5679374750467084,4.440892098500626e-16,True
ARE-Go Local,ETS_Current,5,sMAPE,0.97357443992158,0.9735744399215802,2.220446049250313e-16,True
ARE-Go Local,FixedGrowth_1_5,5,sMAPE,0.699859476660209,0.6998594766602086,3.3306690738754696e-16,True
ARE-Go Local,FixedGrowth_3,5,sMAPE,0.747810601767446,0.7478106017674455,4.440892098500626e-16,True
ARE-Go Local,FixedGrowth_4,5,sMAPE,0.850523634872606,0.850523634872606,0.0,True
ARE-Go Local,FixedGrowth_6,5,sMAPE,1.12599807656186,1.125998076561858,1.9984014443252818e-15,True
ARE-Go Local,FNAR-V2,5,sMAPE,18.1616809591239,18.161680959123867,3.197442310920451e-14,True
ARE-Go Local,LightGBM,5,sMAPE,1.1445118182853,1.1445118182852965,3.552713678800501e-15,True
ARE-Go Local,LinearRegression,5,sMAPE,1.02404351704195,1.0240435170419455,4.440892098500626e-15,True
ARE-Go Local,NLIN-DLIN_FIXED,5,sMAPE,1.3471221884332,1.3471221884331988,1.3322676295501878e-15,True
ARE-Go Local,SMLP-TCN,5,sMAPE,2.3896391044723,2.3896391044722995,4.440892098500626e-16,True
ARE-Go Local,Theta,5,sMAPE,0.723747386568005,0.7237473865680054,4.440892098500626e-16,True
ARE-Go Local,XGBoost,5,sMAPE,0.853543714403279,0.8535437144032787,3.3306690738754696e-16,True
AUS-Go Local,ARIMA_Fixed,5,sMAPE,17.0444046550508,17.04440465505078,2.1316282072803006e-14,True
AUS-Go Local,AutoARIMA,5,sMAPE,13.5478858724318,13.547885872431785,1.5987211554602254e-14,True
AUS-Go Local,ETS Explicit,5,sMAPE,14.0576447107076,14.057644710707589,1.0658141036401503e-14,True
AUS-Go Local,ETS_Current,5,sMAPE,17.0180274563941,17.018027456394126,2.4868995751603507e-14,True
AUS-Go Local,FixedGrowth_1_5,5,sMAPE,14.0825401554141,14.082540155414092,7.105427357601002e-15,True
AUS-Go Local,FixedGrowth_3,5,sMAPE,14.2628067642657,14.262806764265664,3.730349362740526e-14,True
AUS-Go Local,FixedGrowth_4,5,sMAPE,14.3827273127553,14.382727312755296,3.552713678800501e-15,True
AUS-Go Local,FixedGrowth_6,5,sMAPE,14.6219534681348,14.62195346813476,3.907985046680551e-14,True
AUS-Go Local,FNAR-V2,5,sMAPE,34.6664283730364,34.66642837303644,3.552713678800501e-14,True
AUS-Go Local,LightGBM,5,sMAPE,5.98335150064879,5.983351500648788,1.7763568394002505e-15,True
AUS-Go Local,LinearRegression,5,sMAPE,7.79342946331249,7.793429463312488,2.6645352591003757e-15,True
AUS-Go Local,NLIN-DLIN_FIXED,5,sMAPE,9.71660717657465,9.71660717657465,0.0,True
AUS-Go Local,SMLP-TCN,5,sMAPE,12.3097077526681,12.309707752668109,8.881784197001252e-15,True
AUS-Go Local,Theta,5,sMAPE,11.4317535031639,11.431753503163854,4.618527782440651e-14,True
AUS-Go Local,XGBoost,5,sMAPE,0.464675742103974,0.4646757421039738,2.220446049250313e-16,True
APC-Dedicated,ARIMA_Fixed,30,sMAPE,40.0922624210638,40.09226242106378,2.1316282072803006e-14,True
APC-Dedicated,AutoARIMA,30,sMAPE,76.2575770303693,76.25757703036929,1.4210854715202004e-14,True
APC-Dedicated,ETS Explicit,30,sMAPE,79.1829478424575,79.18294784245745,4.263256414560601e-14,True
APC-Dedicated,ETS_Current,30,sMAPE,50.8579170474014,50.85791704740142,2.1316282072803006e-14,True
APC-Dedicated,FixedGrowth_1_5,30,sMAPE,28.3760171966179,28.376017196617948,4.618527782440651e-14,True
APC-Dedicated,FixedGrowth_3,30,sMAPE,29.6767673226899,29.676767322689912,1.0658141036401503e-14,True
APC-Dedicated,FixedGrowth_4,30,sMAPE,30.5548100671478,30.554810067147752,4.618527782440651e-14,True
APC-Dedicated,FixedGrowth_6,30,sMAPE,32.2835595285634,32.28355952856343,2.842170943040401e-14,True
APC-Dedicated,FNAR-V2,30,sMAPE,53.598138291986,53.59813829198604,4.263256414560601e-14,True
APC-Dedicated,LightGBM,30,sMAPE,34.5142066777349,34.514206677734926,2.842170943040401e-14,True
APC-Dedicated,LinearRegression,30,sMAPE,65.9106668844633,65.91066688446324,5.684341886080802e-14,True
APC-Dedicated,NLIN-DLIN_FIXED,30,sMAPE,32.5172148409552,32.51721484095517,2.842170943040401e-14,True
APC-Dedicated,SMLP-TCN,30,sMAPE,47.1280629196095,47.12806291960953,3.552713678800501e-14,True
APC-Dedicated,Theta,30,sMAPE,35.6819255253502,35.681925525350145,5.684341886080802e-14,True
APC-Dedicated,XGBoost,30,sMAPE,31.3111688292044,31.311168829204423,2.1316282072803006e-14,True
APC-MSIT,ARIMA_Fixed,30,sMAPE,4.70064692360356,4.700646923603562,2.6645352591003757e-15,True
APC-MSIT,AutoARIMA,30,sMAPE,3.81641988551755,3.816419885517546,3.9968028886505635e-15,True
APC-MSIT,ETS Explicit,30,sMAPE,3.19980039862271,3.199800398622711,8.881784197001252e-16,True
APC-MSIT,ETS_Current,30,sMAPE,6.33371926280185,6.333719262801855,5.329070518200751e-15,True
APC-MSIT,FixedGrowth_1_5,30,sMAPE,3.34270820460325,3.3427082046032472,2.6645352591003757e-15,True
APC-MSIT,FixedGrowth_3,30,sMAPE,4.39198495012886,4.39198495012886,0.0,True
APC-MSIT,FixedGrowth_4,30,sMAPE,5.22559344969608,5.22559344969608,0.0,True
APC-MSIT,FixedGrowth_6,30,sMAPE,7.12797719776315,7.127977197763154,3.552713678800501e-15,True
APC-MSIT,FNAR-V2,30,sMAPE,5.46203736175016,5.462037361750158,1.7763568394002505e-15,True
APC-MSIT,LightGBM,30,sMAPE,4.39736993037488,4.397369930374883,3.552713678800501e-15,True
APC-MSIT,LinearRegression,30,sMAPE,3.86176707860855,3.8617670786085503,4.440892098500626e-16,True
APC-MSIT,NLIN-DLIN_FIXED,30,sMAPE,4.58298826266692,4.582988262666917,2.6645352591003757e-15,True
APC-MSIT,SMLP-TCN,30,sMAPE,5.87269293247844,5.872692932478444,3.552713678800501e-15,True
APC-MSIT,Theta,30,sMAPE,6.26938536084623,6.269385360846234,4.440892098500626e-15,True
APC-MSIT,XGBoost,30,sMAPE,3.48769974542911,3.487699745429108,2.220446049250313e-15,True
APC-Multitenant,ARIMA_Fixed,30,sMAPE,22.9554263491409,22.955426349140907,7.105427357601002e-15,True
APC-Multitenant,AutoARIMA,30,sMAPE,8.85134648414867,8.851346484148674,3.552713678800501e-15,True
APC-Multitenant,ETS Explicit,30,sMAPE,8.45616996001458,8.456169960014579,1.7763568394002505e-15,True
APC-Multitenant,ETS_Current,30,sMAPE,22.2283193295615,22.22831932956145,4.973799150320701e-14,True
APC-Multitenant,FixedGrowth_1_5,30,sMAPE,8.19912383734784,8.199123837347845,5.329070518200751e-15,True
APC-Multitenant,FixedGrowth_3,30,sMAPE,8.35114527671175,8.351145276711748,1.7763568394002505e-15,True
APC-Multitenant,FixedGrowth_4,30,sMAPE,8.99522476106371,8.995224761063715,5.329070518200751e-15,True
APC-Multitenant,FixedGrowth_6,30,sMAPE,10.4199330763429,10.419933076342854,4.618527782440651e-14,True
APC-Multitenant,FNAR-V2,30,sMAPE,31.6206577086956,31.62065770869564,3.907985046680551e-14,True
APC-Multitenant,LightGBM,30,sMAPE,9.76982441539547,9.769824415395464,7.105427357601002e-15,True
APC-Multitenant,LinearRegression,30,sMAPE,6.86168492342284,6.861684923422835,4.440892098500626e-15,True
APC-Multitenant,NLIN-DLIN_FIXED,30,sMAPE,6.13448272416909,6.13448272416909,0.0,True
APC-Multitenant,SMLP-TCN,30,sMAPE,7.4374254824288,7.437425482428804,3.552713678800501e-15,True
APC-Multitenant,Theta,30,sMAPE,8.85961801104664,8.859618011046637,3.552713678800501e-15,True
