run_id,entity_key,model_name,window_count,median_mase,mean_mase,p95_mase,median_rmsse,mean_rmsse,p95_rmsse,median_wmape,median_smape,median_bias,negative_forecast_rows,created_timestamp
challenger_aggregation_significance,APC-Dedicated,AutoARIMA,12,9.838833843757735,47.53287758772299,172.90263189525547,1.0225080098668156,5.3576742879945,18.620886911130803,0.12126836246523265,0.148763916354267,-4.732263831404096,83,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Dedicated,ETS Explicit,12,15.450675920717762,54.80471234274666,177.41418328582247,1.6385388449847353,6.09888227171083,18.690311254621744,0.14217503041124596,0.17477945991047486,-15.27268273445445,75,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Dedicated,FastNeuralAR_MLP,12,423.2312937306408,436.3135078487358,958.8332751948083,38.81162574696542,40.42455289554186,84.80529585054734,0.7894275920273377,1.3108960577957072,-692.3820763641017,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Dedicated,LightGBM,12,4.074674204450393,35.285851829742,139.0952930683637,0.41344237994381616,4.087832823519648,18.241900038488986,0.03396431989007075,0.0333904248229098,7.0879135400055295,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Dedicated,Theta,12,2.0682017757883244,35.88981297599505,142.01845532211217,0.24137193971977955,4.129971032733308,18.512929897068876,0.057920833492924595,0.0564932445960938,5.70290897796205,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Dedicated,XGBoost,12,3.1404718584796054,34.83066676678809,137.62846180975006,0.31900269914478796,4.04722624292243,18.155123768096498,0.02251292653334545,0.0222708690368511,0.6443749113850918,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-MSIT,AutoARIMA,12,2.11414575304411,3.365007665469747,7.775679628865427,0.3494784354964938,0.6761698289938306,1.6735205878518244,0.01654758084825195,0.01655087186095075,14.29459506066036,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-MSIT,ETS Explicit,12,1.7839549385616462,2.608402303841198,6.340838460196059,0.3633950306196069,0.5610388601127525,1.6886809540012995,0.013330869657342152,0.0133860876856051,16.837880585682143,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-MSIT,FastNeuralAR_MLP,12,60.15327287245994,63.48083554309676,80.95509816102208,10.406419330106509,10.84950874878938,13.41776621645512,0.4848692818203252,0.7004766862301388,-1093.448321985948,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-MSIT,LightGBM,12,3.076825051293903,3.4284775048232903,7.217885682510292,0.5689142593251505,0.72176659986002,1.5932880217123893,0.02500517558669795,0.02543856838603105,11.049372866249751,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-MSIT,Theta,12,7.240151121974378,7.673664892897118,11.648012065312415,1.2155182842892023,1.3547495741952107,2.2242546574169486,0.05718479544532955,0.05709923654512655,-27.024017937040153,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-MSIT,XGBoost,12,1.6599160020599777,3.099583507629328,7.580389177647641,0.32780927370532026,0.6351174826002469,1.6576529937065134,0.01311341032538385,0.01311960402410825,13.710025349739453,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Multitenant,AutoARIMA,12,5.116166615752318,26.51202316008143,126.20335510065104,1.053547945316143,5.544857639437397,26.665564962977072,0.0066767977449337,0.0066878839451189505,-2751.079735532463,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Multitenant,ETS Explicit,12,4.958777262942807,24.804099705783454,117.17008773399282,1.0115484430903854,5.268978843110431,25.284955327910097,0.00647775795587025,0.0064882999551632,-2661.764182786207,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Multitenant,FastNeuralAR_MLP,12,739.9218881736479,741.4475994858363,788.1393987888766,130.92836256278113,136.81581722193764,165.2766222584883,0.999960741808023,1.9998430220740564,-536119.4568757052,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Multitenant,LightGBM,12,14.0759521351519,32.91875536324327,120.60299205564574,2.6854595456073613,6.667660506709518,24.48592497376942,0.018829064503778803,0.0189933769413176,-10214.653371254788,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Multitenant,Theta,12,7.137275360704119,26.439366979998866,117.89420384737615,1.4771245623234925,5.590524110914426,25.192385180186875,0.00931883460499735,0.00934807536991575,-4179.4991437565695,0,2026-06-13T17:27:28
challenger_aggregation_significance,APC-Multitenant,XGBoost,12,11.166947086211014,22.47066151722439,73.71159285505993,2.3324770088667783,4.890919644581193,17.075808656644195,0.01459804141686415,0.0146750323389998,-8029.923585783317,0,2026-06-13T17:27:28
challenger_aggregation_significance,ARE-Go Local,AutoARIMA,12,9.30574767151044,24.91928016100644,93.46452108605232,1.782459147934941,5.2257956049447385,19.775136114095783,0.0064254888330146,0.0064117714007392995,79.03815978145832,0,2026-06-13T17:27:28
challenger_aggregation_significance,ARE-Go Local,ETS Explicit,12,14.405441522045496,30.685394967110938,100.28084536213545,2.6769089519033136,6.322612710736937,20.970643006639754,0.009686900450841501,0.0096747273971359,-282.9442161361153,0,2026-06-13T17:27:28
challenger_aggregation_significance,ARE-Go Local,FastNeuralAR_MLP,12,1295.4370187390268,1272.0482277443475,1365.3032659795238,203.65742543504524,202.69743546157648,226.17039175033162,0.8930170083981895,1.626523304660118,-42932.324481490214,0,2026-06-13T17:27:28
challenger_aggregation_significance,ARE-Go Local,LightGBM,12,35.27315381109161,37.18318013093471,88.2788396987929,6.0527606162397785,7.077199432173086,19.003076628480255,0.023978519630999902,0.02423644233692735,-689.5395325652311,0,2026-06-13T17:27:28
challenger_aggregation_significance,ARE-Go Local,Theta,12,16.429905355487342,30.61858880994106,100.63585944256957,2.9563544322279287,6.124479427901701,21.02105913401827,0.01134565468695385,0.011372265609363049,-299.04905601153126,0,2026-06-13T17:27:28
challenger_aggregation_significance,ARE-Go Local,XGBoost,12,26.682919739133332,33.90313843652267,94.21225037229114,4.744723924306657,6.622075465495256,20.024243470191426,0.017922592421327002,0.018052638931387602,-499.9718399041677,0,2026-06-13T17:27:28
challenger_aggregation_significance,AUS-Go Local,AutoARIMA,12,4.093038113165956,63.34017301973153,326.9737897264909,0.33874528033739815,6.420439032554014,35.44512865812554,0.005581506603639,0.005588861294761251,-1370.2801225526446,1,2026-06-13T17:27:28
challenger_aggregation_significance,AUS-Go Local,ETS Explicit,12,3.710235426026486,63.237888319973315,331.62560429596067,0.4201599874339159,6.33770313797551,35.85437763066839,0.0043499834732524,0.0043374828090653,100.37827824032574,0,2026-06-13T17:27:28
challenger_aggregation_significance,AUS-Go Local,FastNeuralAR_MLP,12,667.9074633818615,849.7581871525332,1227.3114249710857,45.67142406520949,86.28457650513609,170.9144599825898,0.9751012060442231,1.9004182980412963,-269350.82472393883,0,2026-06-13T17:27:28
challenger_aggregation_significance,AUS-Go Local,LightGBM,12,10.497279264832587,47.189373881704626,209.57553640015527,1.1839506630629821,5.475001478108911,24.562308562384032,0.011160341865560499,0.0112137682348981,-2665.426467895522,0,2026-06-13T17:27:28
challenger_aggregation_significance,AUS-Go Local,Theta,12,9.604103876457842,58.24548933502158,284.05224123498755,0.9610344452922418,6.208472470999529,32.46531912138454,0.0141636687639672,0.0143406218739491,-2020.7940902755745,0,2026-06-13T17:27:28
challenger_aggregation_significance,AUS-Go Local,XGBoost,12,6.378232579111202,26.2926017263871,121.08413757312476,0.5131106597203012,4.160041022377315,20.736247462054116,0.00717196197727075,0.007176420226861499,-1736.8807432000087,0,2026-06-13T17:27:28
challenger_aggregation_significance,BRA-Go Local,AutoARIMA,12,6.434013700086247,9.901476222085822,21.839953550533384,2.347057068131117,3.2096216610547597,6.442558951899324,0.0051915231021003,0.005175944212608001,-188.45672620363402,0,2026-06-13T17:27:28
challenger_aggregation_significance,BRA-Go Local,ETS Explicit,12,6.426364063522847,9.894877075387297,21.564737176008865,2.34283498766389,3.205351577044306,6.366668280764573,0.0051853765097086505,0.00516986441679405,-189.33227549327847,0,2026-06-13T17:27:28
challenger_aggregation_significance,BRA-Go Local,FastNeuralAR_MLP,12,1169.7106580418667,1164.6312038820354,1218.9375044491426,323.5371767753303,320.0091839215234,348.9358327211897,0.9405564573206469,1.7790218670318403,-47542.693163914395,0,2026-06-13T17:27:28
challenger_aggregation_significance,BRA-Go Local,LightGBM,12,17.985578341281872,17.89598255909105,27.727989484482766,5.5774631421240635,5.4251567810328245,8.126016669019922,0.01430781625550685,0.014381602622529448,-728.5368335856917,0,2026-06-13T17:27:28
challenger_aggregation_significance,BRA-Go Local,Theta,12,10.450176867053077,11.650904058271527,21.622551369797087,3.2666213138903153,3.7463726507753066,6.4036312927921175,0.0082665748816125,0.00827278249867105,-397.90312654351567,0,2026-06-13T17:27:28
challenger_aggregation_significance,BRA-Go Local,XGBoost,12,16.204352667746022,15.267713130951739,23.857097570678906,4.939271851436347,4.713016272762701,7.248479068068789,0.01330524493083465,0.0133663033665233,-657.4909034541668,0,2026-06-13T17:27:28
challenger_aggregation_significance,CAN-Go Local,AutoARIMA,12,5.378674728372152,16.802137154575828,71.94042685675998,1.3370868766673594,4.217314153023879,16.600079285836774,0.0040166346155233994,0.0040082871324054505,97.6002616155165,0,2026-06-13T17:27:28
challenger_aggregation_significance,CAN-Go Local,ETS Explicit,12,5.393311187717977,16.011760035250813,67.62540687071873,1.3371897259129097,4.055951304819599,15.824677366932645,0.0040272178812985,0.0040188036900167,116.10661505076422,0,2026-06-13T17:27:28
challenger_aggregation_significance,CAN-Go Local,FastNeuralAR_MLP,12,1307.7418418419288,1332.6099303239523,1419.7932660314434,292.97476502985546,298.1581327731333,328.58980422249556,0.9682952599222094,1.8774153102345232,-154774.04695962387,0,2026-06-13T17:27:28
challenger_aggregation_significance,CAN-Go Local,LightGBM,12,16.04104170759398,16.82166957535659,36.45759341879591,4.061386180935608,4.176968911346154,8.240101771588957,0.011012293957522751,0.0111105635815684,-1615.8198547479474,0,2026-06-13T17:27:28
challenger_aggregation_significance,CAN-Go Local,Theta,12,4.591250586911581,17.12940126115642,70.90310850946327,1.186278647493014,4.305157780564374,15.945090882666925,0.00348500176287835,0.00348106930089215,-330.25005812742506,0,2026-06-13T17:27:28
challenger_aggregation_significance,CAN-Go Local,XGBoost,12,12.241151481764913,14.736825960975716,38.15172222259103,3.1750563766526896,3.76896081572503,8.651486997717537,0.008555219389794401,0.008580012479238,-1166.744107666669,0,2026-06-13T17:27:28
challenger_aggregation_significance,CHE-Go Local,AutoARIMA,12,6.5281819931518825,13.656859580979246,44.197752127058244,1.2322834646064866,2.7081720943020215,8.760436723587317,0.00479328454737455,0.00478974349539435,-67.6337515521797,0,2026-06-13T17:27:28
challenger_aggregation_significance,CHE-Go Local,ETS Explicit,12,7.092061636423937,13.682249314977406,44.44502414884654,1.5821615551931707,2.714314056101262,8.799853244209004,0.00541968973795655,0.00541724628449795,-9.322193486513122,0,2026-06-13T17:27:28
challenger_aggregation_significance,CHE-Go Local,FastNeuralAR_MLP,12,1277.8450960273683,1251.809072396473,1367.3169156185752,226.12403229385154,223.83024623388118,259.7903748142715,0.8752812697546778,1.5764789688567393,-28073.337628325695,0,2026-06-13T17:27:28
challenger_aggregation_significance,CHE-Go Local,LightGBM,12,18.973563627347207,28.398453787278882,76.9844714936332,3.4025293962899346,5.369939675133646,14.416703302009672,0.013247776411218048,0.013333888337637049,-416.30161565464243,0,2026-06-13T17:27:28
challenger_aggregation_significance,CHE-Go Local,Theta,12,8.131543264884673,15.48205086267968,48.92077858376493,1.7308384304050928,3.0578725930707606,9.697355924044611,0.0055189463990446,0.005526235492786,-179.4766139672529,0,2026-06-13T17:27:28
challenger_aggregation_significance,CHE-Go Local,XGBoost,12,14.048400300942749,24.36172479223235,68.09497727928542,2.8612718191820483,4.698038550698754,12.966767375138673,0.00959350500483615,0.00963490619522225,-308.77216785833446,0,2026-06-13T17:27:28
challenger_aggregation_significance,DEU-Go Local,AutoARIMA,12,8.506507531363935,73.66601859862156,364.1509443189295,2.126901633889843,17.688188880854117,87.09140799829899,0.00634583242285125,0.0063054096075924,323.4068656789012,5,2026-06-13T17:27:28
