metric_id,db_type,scenario,granularity,entity_key,forecast_version,key_namespace,unit,source_object,source_file,source_object_count,row_count,n_windows,avg_mape,max_mape,avg_smape,avg_rmse,avg_mae,avg_bias_pct,avg_accuracy,min_accuracy,evaluation_start_min,evaluation_end_max,availability_status,computability_status,not_computable_reason,single_version_accuracy_only,contract_version,rank_mape_within_partition
hdd_edb,EDB,not_applicable,region,APC-Dedicated,2026-03-07,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,9,9,81.63,81.86,57.971111,23.51,23.51,81.63,18.37,18.14,2026-04-07,2026-04-21,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,43
hdd_edb,EDB,not_applicable,region,APC-Dedicated,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,12.688125,106.3,9.101875,2.488125,2.164062,8.853125,87.50875,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,32
hdd_edb,EDB,not_applicable,region,APC-Dedicated,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.79625,1.33,0.800625,0.239375,0.231875,-0.78875,99.20375,98.67,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,11
hdd_edb,EDB,not_applicable,region,SGP-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,31.1025,32.72,36.843125,1784.045625,1783.541875,-31.105625,68.8975,67.28,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,37
hdd_edb,EDB,not_applicable,region,CAN-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.42375,0.55,0.4225,741.151875,724.7,0.42375,99.57625,99.45,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,4
hdd_edb,EDB,not_applicable,region,MEX-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.88875,1.14,0.894375,14.16,13.975,-0.890625,99.11125,98.86,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,13
hdd_edb,EDB,not_applicable,region,GBR-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.51625,1.02,0.516875,1534.065,1432.01625,-0.32375,99.48375,98.98,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,6
hdd_edb,EDB,not_applicable,region,EUR-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,11.426875,11.81,12.11875,0.05875,0.05875,-11.428125,88.573125,88.19,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,30
hdd_edb,EDB,not_applicable,region,IND-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.493125,0.74,0.49375,1932.054063,1922.484062,-0.493437,99.506875,99.26,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,8
hdd_edb,EDB,not_applicable,region,KOR-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,23.135625,23.6,20.73625,5397.605,5397.54875,23.134375,76.864375,76.4,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,35
hdd_edb,EDB,not_applicable,region,APC-Multitenant,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.901875,1.01,0.908125,5452.203125,5422.97625,-0.901875,99.098125,98.99,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,14
hdd_edb,EDB,not_applicable,region,LAM-Multitenant,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.079375,0.15,0.079375,182.50125,158.00625,-0.078125,99.920625,99.85,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,1
hdd_edb,EDB,not_applicable,region,NAM-MSIT,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,4.320625,4.56,4.415,504.14125,503.81,-4.320625,95.679375,95.44,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,24
hdd_edb,EDB,not_applicable,region,NAM-Multitenant,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,13.299375,13.59,12.47,336028.509375,336013.62,13.29875,86.700625,86.41,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,33
hdd_edb,EDB,not_applicable,region,NOR-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,46.986875,47.39,38.04625,7566.9975,7566.975625,46.98375,53.013125,52.61,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,40
hdd_edb,EDB,not_applicable,region,DNK-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,66.89,73.95,101.21625,3.97875,3.95,-67.126875,33.11,26.05,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,41
hdd_edb,EDB,not_applicable,region,NAM-TDF,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,1.831875,2.75,1.85125,0.9425,0.870625,-1.82,98.168125,97.25,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,20
hdd_edb,EDB,not_applicable,region,IDN-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,8.744063,12.55,9.204688,62.426563,62.15125,-8.75,91.255938,87.45,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,26
hdd_edb,EDB,not_applicable,region,EUR-Multitenant,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,14.93,15.46,13.8925,294540.44625,294521.66,14.929375,85.07,84.54,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,34
hdd_edb,EDB,not_applicable,region,POL-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,124.596875,124.95,76.77125,7473.695,7473.6875,124.596875,0.0,0.0,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,43
hdd_edb,EDB,not_applicable,region,APC-MSIT,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.738125,0.94,0.74125,17.54625,17.484375,-0.738125,99.261875,99.06,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,10
hdd_edb,EDB,not_applicable,region,NAM-SDF,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,7.85125,8.98,7.55,227.1425,226.9225,7.849375,92.14875,91.02,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,27
hdd_edb,EDB,not_applicable,region,ZAF-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.430625,0.51,0.43,259.684375,257.939375,0.43125,99.569375,99.49,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,5
hdd_edb,EDB,not_applicable,region,AUT-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,37.545,38.71,46.23,188.06125,188.041875,-37.548125,62.455,61.29,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,39
hdd_edb,EDB,not_applicable,region,CHL-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,13.05625,15.72,13.9875,80.57625,80.34875,-13.066875,86.94375,84.28,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,32
hdd_edb,EDB,not_applicable,region,NAM-GCC Low,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.104375,0.17,0.104375,237.21125,225.85625,-0.104375,99.895625,99.83,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,2
hdd_edb,EDB,not_applicable,region,EUR-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,9.317187,13.43,8.843125,0.05125,0.05125,9.318437,90.682812,86.57,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,27
hdd_edb,EDB,not_applicable,region,ARE-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,5.875,7.05,5.705625,2283.6025,2280.084375,5.875,94.125,92.95,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,25
hdd_edb,EDB,not_applicable,region,CHL-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,1.5225,3.06,1.539062,10.468438,10.084062,-1.34625,98.4775,96.94,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,18
hdd_edb,EDB,not_applicable,region,NAM-MSIT,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.862187,1.88,0.868125,110.794687,103.950937,-0.835938,99.137812,98.12,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,14
hdd_edb,EDB,not_applicable,region,EUR-Dedicated,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,1.05375,1.09,1.046875,252.54875,252.229375,1.05375,98.94625,98.91,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,17
hdd_edb,EDB,not_applicable,region,IDN-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.599375,1.24,0.598125,5.35875,3.696875,0.05875,99.400625,98.76,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,7
hdd_edb,EDB,not_applicable,region,KOR-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,23.85875,24.12,21.31625,5686.465625,5686.381875,23.85875,76.14125,75.88,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,37
hdd_edb,EDB,not_applicable,region,AUS-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,1.090625,1.22,1.084375,3057.996875,3048.4625,1.090625,98.909375,98.78,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,19
hdd_edb,EDB,not_applicable,region,DEU-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.4025,0.46,0.401875,375.774375,370.52625,0.4025,99.5975,99.54,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,3
hdd_edb,EDB,not_applicable,region,APC-MSIT,2026-03-07,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,9,9,0.81,1.09,0.811111,19.905556,19.035556,-0.81,99.19,98.91,2026-04-07,2026-04-21,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,8
hdd_edb,EDB,not_applicable,region,APC-MSIT,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.536875,0.83,0.5375,13.2225,12.711875,0.0825,99.463125,99.17,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,10
hdd_edb,EDB,not_applicable,region,BRA-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.928125,1.37,0.93375,527.695625,524.670938,-0.928438,99.071875,98.63,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,15
hdd_edb,EDB,not_applicable,region,ISR-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.86125,1.14,0.86375,12.931875,12.579375,-0.3925,99.13875,98.86,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,12
hdd_edb,EDB,not_applicable,region,NAM-ITAR DoD,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,0.68,0.87,0.6775,291.293125,275.143125,0.68,99.32,99.13,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,9
hdd_edb,EDB,not_applicable,region,AUT-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,13.305,15.39,14.267188,70.537813,70.512812,-13.30625,86.695,84.61,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,34
hdd_edb,EDB,not_applicable,region,NZL-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,12.543125,14.56,13.394375,73.600625,73.53125,-12.541875,87.456875,85.44,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,31
hdd_edb,EDB,not_applicable,region,CHE-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,5.683438,6.65,5.524375,1973.292187,1972.934375,5.682812,94.316563,93.35,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,25
hdd_edb,EDB,not_applicable,region,SWE-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,37.420625,37.75,31.52125,9364.159375,9364.104375,37.420625,62.579375,62.25,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,38
hdd_edb,EDB,not_applicable,region,DEU-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.7975,0.99,0.803438,762.805625,757.273125,-0.797813,99.2025,99.01,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,13
hdd_edb,EDB,not_applicable,region,TWN-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,26.62625,27.78,30.720625,959.269375,959.096875,-26.629375,73.37375,72.22,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,36
hdd_edb,EDB,not_applicable,region,ESP-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,152.85875,216.94,84.80125,8375.160625,8372.323437,152.490312,0.0,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,45
hdd_edb,EDB,not_applicable,region,DNK-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,55.488125,61.06,76.946562,5.612813,5.605937,-55.519375,44.511875,38.94,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,42
hdd_edb,EDB,not_applicable,region,NAM-TDF,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,46.284687,485.69,16.784375,7.2125,6.438125,1.551875,80.429375,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,41
hdd_edb,EDB,not_applicable,region,EUR-MSIT,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,2.64125,9.3,2.54375,53.596875,44.501875,0.774375,97.35875,90.7,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,22
hdd_edb,EDB,not_applicable,region,NOR-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,37.983125,42.89,31.878438,6496.474063,6495.65125,37.976875,62.016875,57.11,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,39
hdd_edb,EDB,not_applicable,region,GBR-Dedicated,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,160.316875,177.4,88.811875,449.278125,449.223125,160.1675,0.0,0.0,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,44
hdd_edb,EDB,not_applicable,region,SWE-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,30.054063,34.63,26.091562,7846.649688,7845.5175,30.050625,69.945937,65.37,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,38
hdd_edb,EDB,not_applicable,region,SGP-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,38.231875,40.66,47.293125,2370.65125,2370.430937,-38.23375,61.768125,59.34,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,40
hdd_edb,EDB,not_applicable,region,MYS-Go Local,2026-04-16,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,16,15,9.16125,10.58,9.608125,80.858125,80.73625,-9.165625,90.83875,89.42,2026-04-16,2026-05-06,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,29
hdd_edb,EDB,not_applicable,region,EUR-Dedicated,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.289375,0.5,0.289375,74.850313,70.000625,-0.157812,99.710625,99.5,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,3
hdd_edb,EDB,not_applicable,region,NAM-Multitenant,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,13.279375,13.52,12.452188,341012.620625,341004.481563,13.279375,86.720625,86.48,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,33
hdd_edb,EDB,not_applicable,region,EUR-MSIT,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,10.634375,16.77,10.693125,204.637188,199.531563,-1.05125,89.365625,83.23,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,28
hdd_edb,EDB,not_applicable,region,APC-Multitenant,2026-03-07,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,9,9,0.161111,0.23,0.161111,1042.424444,958.615556,0.014444,99.838889,99.77,2026-04-07,2026-04-21,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,4
hdd_edb,EDB,not_applicable,region,APC-Multitenant,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.099375,0.22,0.099375,702.19625,606.344063,-0.058437,99.900625,99.78,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,1
hdd_edb,EDB,not_applicable,region,GBR-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,1.82875,2.09,1.811562,5142.10125,5135.949688,1.82875,98.17125,97.91,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,21
hdd_edb,EDB,not_applicable,region,FRA-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,1.681875,2.21,1.698438,1733.259375,1717.52,-1.681875,98.318125,97.79,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,19
hdd_edb,EDB,not_applicable,region,QAT-Go Local,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,0.371875,0.57,0.371875,23.902812,23.683438,0.371875,99.628125,99.43,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,6
hdd_edb,EDB,not_applicable,region,NAM-SDF,2026-05-01,region_keys,UNKNOWN,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,1,32,32,11.525625,124.52,7.115937,215.794062,164.0325,6.574688,89.240625,0.0,2026-05-01,2026-06-09,local_ingested,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,False,v6.0d,30
